Article URL,Nome do artigo,Categoria,Campanha,Data,Visitas Diretas,Novos usuários únicos,Clicks pagos,Tempo de leitura (minutos),Clicks redes sociais,Vezes pesquisados,Visualizações
Article_74,Sempre faça seu dever de casa UX,UX,1047,07/14/2021, 25 , 40 , 0 , 418 , 64 , 11 , 174 
Article_74,Sempre faça seu dever de casa UX,UX,1047,07/15/2021, 125 , 200 , 0 , 927 , 324 , 56 , 723 
Article_74,Sempre faça seu dever de casa UX,UX,1047,07/16/2021, 486 , 778 , 0 , 5.049 , 1.264 , 219 , 2.515 
Article_74,Sempre faça seu dever de casa UX,UX,1047,07/17/2021, 57 , 91 , 0 , 1.020 , 148 , 26 , 371 
Article_74,Sempre faça seu dever de casa UX,UX,1047,07/18/2021, 12 , 19 , 0 , 369 , 31 , 5 , 154 
Article_74,Sempre faça seu dever de casa UX,UX,1047,07/19/2021, 205 , 327 , 0 , 1.430 , 532 , 92 , 1.056 
Article_74,Sempre faça seu dever de casa UX,UX,1047,07/20/2021, 7 , 12 , 0 , 160 , 19 , 3 , 121 
Article_74,Sempre faça seu dever de casa UX,UX,1047,07/21/2021, 67 , 107 , 0 , 1.077 , 174 , 30 , 353 
Article_74,Sempre faça seu dever de casa UX,UX,1047,07/22/2021, 262 , 420 , 0 , 2.827 , 682 , 118 , 1.370 
Article_74,Sempre faça seu dever de casa UX,UX,1047,07/23/2021, 10 , 15 , 0 , 324 , 25 , 4 , 105 
Article_74,Sempre faça seu dever de casa UX,UX,1047,07/24/2021, 138 , 221 , 0 , 2.309 , 359 , 62 , 789 
Article_74,Sempre faça seu dever de casa UX,UX,1047,07/25/2021, 54 , 86 , 0 , 451 , 139 , 24 , 309 
Article_74,Sempre faça seu dever de casa UX,UX,1047,07/26/2021, 244 , 390 , 0 , 2.837 , 633 , 110 , 1.252 
Article_74,Sempre faça seu dever de casa UX,UX,1047,07/27/2021, 15 , 23 , 0 , 338 , 38 , 7 , 128 
Article_74,Sempre faça seu dever de casa UX,UX,1047,07/28/2021, 158 , 253 , 0 , 1.317 , 412 , 71 , 833 
Article_74,Sempre faça seu dever de casa UX,UX,1047,07/29/2021, 45 , 72 , 0 , 598 , 117 , 20 , 239 
Article_74,Sempre faça seu dever de casa UX,UX,1047,07/30/2021, 17 , 27 , 0 , 292 , 44 , 8 , 109 
Article_74,Sempre faça seu dever de casa UX,UX,1047,07/31/2021, 162 , 259 , 0 , 3.059 , 421 , 73 , 818 
Article_74,Sempre faça seu dever de casa UX,UX,1047,08/01/2021, 79 , 127 , 0 , 1.186 , 206 , 36 , 473 
Article_74,Sempre faça seu dever de casa UX,UX,1047,08/02/2021, 2 , 4 , 0 , 116 , 6 , 1 , 33 
Article_74,Sempre faça seu dever de casa UX,UX,1047,08/03/2021, 42 , 67 , 0 , 666 , 109 , 19 , 245 
Article_74,Sempre faça seu dever de casa UX,UX,1047,08/04/2021, 0 , 0 , 0 , 8 , 0 , 0 , 7 
Article_74,Sempre faça seu dever de casa UX,UX,1047,08/08/2021, 17 , 27 , 0 , 568 , 44 , 8 , 157 
Article_74,Sempre faça seu dever de casa UX,UX,1047,08/09/2021, 0 , 0 , 0 , 85 , 0 , 0 , 59 
Article_74,Sempre faça seu dever de casa UX,UX,1047,08/10/2021, 73 , 116 , 0 , 1.048 , 189 , 33 , 386 
Article_74,Sempre faça seu dever de casa UX,UX,1047,08/11/2021, 49 , 78 , 0 , 970 , 127 , 22 , 313 
Article_74,Sempre faça seu dever de casa UX,UX,1047,08/12/2021, 87 , 139 , 0 , 924 , 226 , 39 , 438 
Article_74,Sempre faça seu dever de casa UX,UX,1047,08/13/2021, 36 , 57 , 0 , 633 , 93 , 16 , 243 
Article_74,Sempre faça seu dever de casa UX,UX,1047,08/14/2021, 70 , 112 , 0 , 1.171 , 183 , 32 , 355 
Article_74,Sempre faça seu dever de casa UX,UX,1047,08/15/2021, 442 , 707 , 0 , 3.821 , 1.148 , 199 , 2.279 
Article_74,Sempre faça seu dever de casa UX,UX,1047,08/16/2021, 116 , 186 , 0 , 2.143 , 302 , 52 , 646 
Article_74,Sempre faça seu dever de casa UX,UX,1047,08/17/2021, 437 , 699 , 0 , 5.803 , 1.136 , 197 , 2.261 
Article_74,Sempre faça seu dever de casa UX,UX,1047,08/18/2021, 148 , 237 , 0 , 1.494 , 385 , 67 , 770 
Article_74,Sempre faça seu dever de casa UX,UX,1047,08/19/2021, 156 , 250 , 0 , 1.015 , 406 , 70 , 833 
Article_74,Sempre faça seu dever de casa UX,UX,1047,08/20/2021, 103 , 165 , 0 , 1.756 , 268 , 46 , 588 
Article_74,Sempre faça seu dever de casa UX,UX,1047,08/21/2021, 30 , 48 , 0 , 625 , 78 , 14 , 184 
Article_74,Sempre faça seu dever de casa UX,UX,1047,08/22/2021, 423 , 677 , 0 , 6.661 , 1.100 , 190 , 2.161 
Article_74,Sempre faça seu dever de casa UX,UX,1047,08/23/2021, 68 , 109 , 0 , 942 , 177 , 31 , 346 
Article_74,Sempre faça seu dever de casa UX,UX,1047,08/24/2021, 5 , 8 , 0 , 219 , 13 , 2 , 105 
Article_74,Sempre faça seu dever de casa UX,UX,1047,08/25/2021, 74 , 118 , 0 , 709 , 192 , 33 , 456 
Article_74,Sempre faça seu dever de casa UX,UX,1047,08/26/2021, 264 , 422 , 0 , 3.120 , 686 , 119 , 1.405 
Article_74,Sempre faça seu dever de casa UX,UX,1047,08/27/2021, 139 , 222 , 0 , 783 , 360 , 62 , 743 
Article_74,Sempre faça seu dever de casa UX,UX,1047,08/28/2021, 24 , 38 , 0 , 619 , 62 , 11 , 162 
Article_74,Sempre faça seu dever de casa UX,UX,1047,08/29/2021, 156 , 250 , 0 , 820 , 406 , 70 , 812 
Article_74,Sempre faça seu dever de casa UX,UX,1047,08/30/2021, 228 , 364 , 0 , 4.430 , 592 , 103 , 1.156 
Article_74,Sempre faça seu dever de casa UX,UX,1047,08/31/2021, 70 , 112 , 0 , 996 , 182 , 32 , 391 
Article_74,Sempre faça seu dever de casa UX,UX,1047,09/01/2021, 33 , 53 , 0 , 868 , 86 , 15 , 229 
Article_74,Sempre faça seu dever de casa UX,UX,1047,09/02/2021, 53 , 85 , 0 , 655 , 138 , 24 , 287 
Article_74,Sempre faça seu dever de casa UX,UX,1047,09/03/2021, 36 , 58 , 0 , 720 , 94 , 16 , 265 
Article_74,Sempre faça seu dever de casa UX,UX,1047,09/04/2021, 65 , 104 , 0 , 1.014 , 168 , 29 , 388 
Article_74,Sempre faça seu dever de casa UX,UX,1047,09/05/2021, 29 , 47 , 0 , 344 , 76 , 13 , 173 
Article_74,Sempre faça seu dever de casa UX,UX,1047,09/06/2021, 6 , 9 , 0 , 88 , 15 , 3 , 37 
Article_74,Sempre faça seu dever de casa UX,UX,1047,09/07/2021, 8 , 13 , 0 , 262 , 22 , 4 , 128 
Article_74,Sempre faça seu dever de casa UX,UX,1047,09/08/2021, 13 , 21 , 0 , 414 , 34 , 6 , 149 
Article_74,Sempre faça seu dever de casa UX,UX,1047,09/12/2021, 19.982 , 31.972 , 0 , 179.162 , 51.954 , 8.992 , 99.936 
Article_74,Sempre faça seu dever de casa UX,UX,1047,09/13/2021, 1.463 , 2.341 , 0 , 16.188 , 3.804 , 658 , 7.321 
Article_74,Sempre faça seu dever de casa UX,UX,1047,09/14/2021, 88 , 141 , 0 , 1.321 , 229 , 40 , 454 
Article_74,Sempre faça seu dever de casa UX,UX,1047,09/15/2021, 1.250 , 1.999 , 0 , 13.641 , 3.249 , 562 , 6.294 
Article_74,Sempre faça seu dever de casa UX,UX,1047,09/16/2021, 143 , 229 , 0 , 1.128 , 372 , 64 , 773 
Article_74,Sempre faça seu dever de casa UX,UX,1047,09/17/2021, 160 , 256 , 0 , 926 , 416 , 72 , 891 
Article_74,Sempre faça seu dever de casa UX,UX,1047,09/18/2021, 10 , 15 , 0 , 241 , 25 , 4 , 93 
Article_74,Sempre faça seu dever de casa UX,UX,1047,09/19/2021, 146 , 234 , 0 , 2.378 , 380 , 66 , 800 
Article_74,Sempre faça seu dever de casa UX,UX,1047,09/20/2021, 18 , 29 , 0 , 427 , 47 , 8 , 132 
Article_74,Sempre faça seu dever de casa UX,UX,1047,09/21/2021, 7 , 11 , 0 , 169 , 18 , 3 , 104 
Article_74,Sempre faça seu dever de casa UX,UX,1047,09/22/2021, 6 , 9 , 0 , 184 , 15 , 3 , 50 
Article_74,Sempre faça seu dever de casa UX,UX,1047,09/23/2021, 15 , 23 , 0 , 190 , 38 , 7 , 119 
Article_74,Sempre faça seu dever de casa UX,UX,1047,09/25/2021, 86 , 138 , 0 , 1.265 , 225 , 39 , 526 
Article_74,Sempre faça seu dever de casa UX,UX,1047,09/26/2021, 84 , 134 , 0 , 1.747 , 218 , 38 , 508 
Article_74,Sempre faça seu dever de casa UX,UX,1047,09/27/2021, 152 , 243 , 0 , 1.598 , 395 , 68 , 808 
Article_74,Sempre faça seu dever de casa UX,UX,1047,09/30/2021, 9 , 14 , 0 , 293 , 23 , 4 , 141 
Article_74,Sempre faça seu dever de casa UX,UX,1047,10/02/2021, 38 , 61 , 0 , 470 , 100 , 17 , 257 
Article_74,Sempre faça seu dever de casa UX,UX,1047,10/03/2021, 109 , 175 , 0 , 2.463 , 284 , 49 , 631 
Article_74,Sempre faça seu dever de casa UX,UX,1047,10/04/2021, 38 , 61 , 0 , 974 , 99 , 17 , 252 
Article_74,Sempre faça seu dever de casa UX,UX,1047,10/05/2021, 5 , 8 , 0 , 124 , 12 , 2 , 62 
Article_74,Sempre faça seu dever de casa UX,UX,1047,10/06/2021, 80 , 128 , 0 , 1.614 , 208 , 36 , 479 
Article_74,Sempre faça seu dever de casa UX,UX,1047,10/07/2021, 8 , 13 , 0 , 124 , 21 , 4 , 47 
Article_74,Sempre faça seu dever de casa UX,UX,1047,10/09/2021, 26 , 42 , 0 , 615 , 68 , 12 , 179 
Article_74,Sempre faça seu dever de casa UX,UX,1047,10/10/2021, 46 , 73 , 0 , 604 , 119 , 21 , 248 
Article_74,Sempre faça seu dever de casa UX,UX,1047,10/11/2021, 10 , 16 , 0 , 275 , 27 , 5 , 132 
Article_74,Sempre faça seu dever de casa UX,UX,1047,10/12/2021, 9 , 14 , 0 , 145 , 23 , 4 , 62 
Article_74,Sempre faça seu dever de casa UX,UX,1047,10/13/2021, 22 , 36 , 0 , 353 , 58 , 10 , 208 
Article_74,Sempre faça seu dever de casa UX,UX,1047,10/14/2021, 5 , 7 , 0 , 329 , 12 , 2 , 102 
Article_74,Sempre faça seu dever de casa UX,UX,1047,10/16/2021, 12 , 20 , 0 , 448 , 32 , 5 , 134 
Article_74,Sempre faça seu dever de casa UX,UX,1047,10/18/2021, 46 , 74 , 0 , 786 , 121 , 21 , 266 
Article_74,Sempre faça seu dever de casa UX,UX,1047,10/19/2021, 8 , 12 , 0 , 239 , 20 , 3 , 97 
Article_74,Sempre faça seu dever de casa UX,UX,1047,10/20/2021, 0 , 0 , 0 , 71 , 0 , 0 , 57 
Article_74,Sempre faça seu dever de casa UX,UX,1047,10/21/2021, 154 , 246 , 0 , 2.911 , 399 , 69 , 847 
Article_74,Sempre faça seu dever de casa UX,UX,1047,10/22/2021, 26 , 42 , 0 , 403 , 69 , 12 , 156 
Article_74,Sempre faça seu dever de casa UX,UX,1047,10/23/2021, 79 , 126 , 0 , 715 , 205 , 36 , 481 
Article_74,Sempre faça seu dever de casa UX,UX,1047,10/24/2021, 16 , 26 , 0 , 193 , 43 , 7 , 82 
Article_74,Sempre faça seu dever de casa UX,UX,1047,10/25/2021, 34 , 54 , 0 , 674 , 87 , 15 , 207 
Article_74,Sempre faça seu dever de casa UX,UX,1047,10/27/2021, 43 , 69 , 0 , 732 , 112 , 19 , 227 
Article_74,Sempre faça seu dever de casa UX,UX,1047,10/28/2021, 23 , 36 , 0 , 482 , 59 , 10 , 163 
Article_74,Sempre faça seu dever de casa UX,UX,1047,10/29/2021, 50 , 80 , 0 , 592 , 129 , 22 , 263 
Article_74,Sempre faça seu dever de casa UX,UX,1047,10/30/2021, 48 , 77 , 0 , 403 , 125 , 22 , 313 
Article_74,Sempre faça seu dever de casa UX,UX,1047,10/31/2021, 11 , 18 , 0 , 154 , 29 , 5 , 111 
Article_74,Sempre faça seu dever de casa UX,UX,1047,11/01/2021, 0 , 0 , 0 , 264 , 0 , 0 , 84 
Article_74,Sempre faça seu dever de casa UX,UX,1047,11/02/2021, 54 , 86 , 0 , 399 , 140 , 24 , 316 
Article_74,Sempre faça seu dever de casa UX,UX,1047,11/05/2021, 40 , 63 , 0 , 450 , 103 , 18 , 247 
Article_74,Sempre faça seu dever de casa UX,UX,1047,11/06/2021, 28 , 45 , 0 , 418 , 73 , 13 , 171 
Article_74,Sempre faça seu dever de casa UX,UX,1047,11/07/2021, 5 , 9 , 0 , 357 , 14 , 2 , 90 
Article_74,Sempre faça seu dever de casa UX,UX,1047,11/08/2021, 40 , 64 , 0 , 1.096 , 104 , 18 , 290 
Article_74,Sempre faça seu dever de casa UX,UX,1047,11/10/2021, 0 , 0 , 0 , 30 , 0 , 0 , 17 
Article_74,Sempre faça seu dever de casa UX,UX,1047,11/11/2021, 0 , 0 , 0 , 222 , 0 , 0 , 83 
Article_74,Sempre faça seu dever de casa UX,UX,1047,11/12/2021, 33 , 53 , 0 , 866 , 86 , 15 , 257 
Article_74,Sempre faça seu dever de casa UX,UX,1047,11/13/2021, 26 , 42 , 0 , 200 , 69 , 12 , 139 
Article_74,Sempre faça seu dever de casa UX,UX,1047,11/14/2021, 4 , 7 , 0 , 177 , 11 , 2 , 109 
Article_74,Sempre faça seu dever de casa UX,UX,1047,11/15/2021, 127 , 204 , 0 , 2.570 , 331 , 57 , 647 
Article_74,Sempre faça seu dever de casa UX,UX,1047,11/16/2021, 0 , 0 , 0 , 28 , 0 , 0 , 14 
Article_74,Sempre faça seu dever de casa UX,UX,1047,11/17/2021, 26 , 42 , 0 , 583 , 69 , 12 , 158 
Article_74,Sempre faça seu dever de casa UX,UX,1047,11/19/2021, 288 , 461 , 0 , 2.160 , 749 , 130 , 1.450 
Article_74,Sempre faça seu dever de casa UX,UX,1047,11/20/2021, 76 , 122 , 0 , 1.444 , 198 , 34 , 388 
Article_74,Sempre faça seu dever de casa UX,UX,1047,11/22/2021, 88 , 141 , 0 , 852 , 229 , 40 , 526 
Article_74,Sempre faça seu dever de casa UX,UX,1047,11/27/2021, 59 , 94 , 0 , 1.267 , 153 , 26 , 342 
Article_74,Sempre faça seu dever de casa UX,UX,1047,11/28/2021, 4 , 7 , 0 , 129 , 11 , 2 , 119 
Article_75,Teste do usuário: faça essas perguntas,UX,1047,06/22/2021, 23 , 37 , 0 , 399 , 60 , 10 , 173 
Article_75,Teste do usuário: faça essas perguntas,UX,1047,06/27/2021, 253 , 404 , 0 , 2.150 , 657 , 114 , 1.321 
Article_75,Teste do usuário: faça essas perguntas,UX,1047,06/28/2021, 7.274 , 11.638 , 0 , 71.405 , 18.912 , 3.273 , 36.452 
Article_75,Teste do usuário: faça essas perguntas,UX,1047,06/29/2021, 1.246 , 1.994 , 0 , 14.735 , 3.241 , 561 , 6.236 
Article_75,Teste do usuário: faça essas perguntas,UX,1047,06/30/2021, 194 , 311 , 0 , 3.773 , 505 , 87 , 1.070 
Article_75,Teste do usuário: faça essas perguntas,UX,1047,07/01/2021, 34 , 54 , 0 , 747 , 87 , 15 , 204 
Article_75,Teste do usuário: faça essas perguntas,UX,1047,07/02/2021, 378 , 605 , 0 , 2.601 , 983 , 170 , 1.931 
Article_75,Teste do usuário: faça essas perguntas,UX,1047,07/03/2021, 91 , 146 , 0 , 1.086 , 237 , 41 , 508 
Article_75,Teste do usuário: faça essas perguntas,UX,1047,07/04/2021, 101 , 162 , 0 , 1.398 , 264 , 46 , 563 
Article_75,Teste do usuário: faça essas perguntas,UX,1047,07/05/2021, 120 , 193 , 0 , 1.243 , 313 , 54 , 645 
Article_75,Teste do usuário: faça essas perguntas,UX,1047,07/06/2021, 150 , 241 , 0 , 906 , 391 , 68 , 781 
Article_75,Teste do usuário: faça essas perguntas,UX,1047,07/07/2021, 126 , 202 , 0 , 1.454 , 329 , 57 , 679 
Article_75,Teste do usuário: faça essas perguntas,UX,1047,07/08/2021, 282 , 451 , 0 , 2.436 , 733 , 127 , 1.476 
Article_75,Teste do usuário: faça essas perguntas,UX,1047,07/09/2021, 19 , 30 , 0 , 325 , 49 , 9 , 124 
Article_75,Teste do usuário: faça essas perguntas,UX,1047,07/10/2021, 342 , 547 , 0 , 5.914 , 889 , 154 , 1.748 
Article_75,Teste do usuário: faça essas perguntas,UX,1047,07/11/2021, 5 , 8 , 0 , 103 , 12 , 2 , 42 
Article_75,Teste do usuário: faça essas perguntas,UX,1047,07/12/2021, 6 , 9 , 0 , 230 , 15 , 3 , 106 
Article_75,Teste do usuário: faça essas perguntas,UX,1047,07/13/2021, 134 , 215 , 0 , 1.160 , 349 , 60 , 709 
Article_75,Teste do usuário: faça essas perguntas,UX,1047,07/14/2021, 125 , 201 , 0 , 1.962 , 326 , 56 , 715 
Article_75,Teste do usuário: faça essas perguntas,UX,1047,07/15/2021, 710 , 1.136 , 0 , 6.207 , 1.846 , 320 , 3.618 
Article_75,Teste do usuário: faça essas perguntas,UX,1047,07/16/2021, 5 , 8 , 0 , 171 , 14 , 2 , 50 
Article_75,Teste do usuário: faça essas perguntas,UX,1047,07/17/2021, 67 , 108 , 0 , 1.305 , 175 , 30 , 342 
Article_75,Teste do usuário: faça essas perguntas,UX,1047,07/18/2021, 76 , 122 , 0 , 1.113 , 198 , 34 , 461 
Article_75,Teste do usuário: faça essas perguntas,UX,1047,07/19/2021, 53 , 84 , 0 , 926 , 137 , 24 , 306 
Article_75,Teste do usuário: faça essas perguntas,UX,1047,07/20/2021, 38 , 61 , 0 , 747 , 99 , 17 , 247 
Article_75,Teste do usuário: faça essas perguntas,UX,1047,07/21/2021, 170 , 272 , 0 , 2.471 , 442 , 77 , 928 
Article_75,Teste do usuário: faça essas perguntas,UX,1047,07/22/2021, 432 , 691 , 0 , 6.772 , 1.123 , 194 , 2.171 
Article_75,Teste do usuário: faça essas perguntas,UX,1047,07/23/2021, 21 , 33 , 0 , 295 , 54 , 9 , 117 
Article_75,Teste do usuário: faça essas perguntas,UX,1047,07/24/2021, 41 , 65 , 0 , 863 , 106 , 18 , 293 
Article_75,Teste do usuário: faça essas perguntas,UX,1047,07/25/2021, 29 , 47 , 0 , 552 , 76 , 13 , 186 
Article_75,Teste do usuário: faça essas perguntas,UX,1047,07/26/2021, 10 , 16 , 0 , 145 , 26 , 5 , 131 
Article_75,Teste do usuário: faça essas perguntas,UX,1047,07/27/2021, 24 , 38 , 0 , 305 , 62 , 11 , 192 
Article_75,Teste do usuário: faça essas perguntas,UX,1047,07/28/2021, 21 , 33 , 0 , 603 , 54 , 9 , 194 
Article_75,Teste do usuário: faça essas perguntas,UX,1047,07/29/2021, 164 , 262 , 0 , 918 , 426 , 74 , 838 
Article_75,Teste do usuário: faça essas perguntas,UX,1047,07/30/2021, 21 , 33 , 0 , 214 , 54 , 9 , 182 
Article_75,Teste do usuário: faça essas perguntas,UX,1047,07/31/2021, 184 , 294 , 0 , 1.363 , 477 , 83 , 964 
Article_75,Teste do usuário: faça essas perguntas,UX,1047,08/01/2021, 63 , 101 , 0 , 1.180 , 164 , 28 , 391 
Article_75,Teste do usuário: faça essas perguntas,UX,1047,08/02/2021, 176 , 282 , 0 , 3.304 , 458 , 79 , 882 
Article_75,Teste do usuário: faça essas perguntas,UX,1047,08/03/2021, 0 , 0 , 0 , 123 , 0 , 0 , 84 
Article_75,Teste do usuário: faça essas perguntas,UX,1047,08/04/2021, 18 , 29 , 0 , 517 , 48 , 8 , 136 
Article_75,Teste do usuário: faça essas perguntas,UX,1047,08/05/2021, 29 , 47 , 0 , 363 , 76 , 13 , 233 
Article_75,Teste do usuário: faça essas perguntas,UX,1047,08/07/2021, 98 , 157 , 0 , 2.037 , 255 , 44 , 515 
Article_75,Teste do usuário: faça essas perguntas,UX,1047,08/08/2021, 37 , 60 , 0 , 528 , 97 , 17 , 202 
Article_75,Teste do usuário: faça essas perguntas,UX,1047,08/10/2021, 115 , 184 , 0 , 1.567 , 298 , 52 , 594 
Article_75,Teste do usuário: faça essas perguntas,UX,1047,08/11/2021, 360 , 576 , 0 , 2.467 , 936 , 162 , 1.818 
Article_75,Teste do usuário: faça essas perguntas,UX,1047,08/12/2021, 5 , 9 , 0 , 164 , 14 , 2 , 84 
Article_75,Teste do usuário: faça essas perguntas,UX,1047,08/13/2021, 101 , 161 , 0 , 1.247 , 262 , 45 , 527 
Article_75,Teste do usuário: faça essas perguntas,UX,1047,08/14/2021, 74 , 118 , 0 , 1.368 , 192 , 33 , 369 
Article_75,Teste do usuário: faça essas perguntas,UX,1047,08/15/2021, 378 , 604 , 0 , 5.712 , 982 , 170 , 1.916 
Article_75,Teste do usuário: faça essas perguntas,UX,1047,08/16/2021, 55 , 87 , 0 , 629 , 142 , 25 , 308 
Article_75,Teste do usuário: faça essas perguntas,UX,1047,08/17/2021, 58 , 92 , 0 , 393 , 150 , 26 , 348 
Article_75,Teste do usuário: faça essas perguntas,UX,1047,08/18/2021, 56 , 90 , 0 , 591 , 147 , 25 , 358 
Article_75,Teste do usuário: faça essas perguntas,UX,1047,08/19/2021, 167 , 268 , 0 , 1.931 , 435 , 75 , 897 
Article_75,Teste do usuário: faça essas perguntas,UX,1047,08/20/2021, 148 , 237 , 0 , 1.464 , 385 , 67 , 825 
Article_75,Teste do usuário: faça essas perguntas,UX,1047,08/21/2021, 33 , 53 , 0 , 410 , 86 , 15 , 263 
Article_75,Teste do usuário: faça essas perguntas,UX,1047,08/22/2021, 365 , 585 , 0 , 5.438 , 950 , 164 , 1.888 
Article_75,Teste do usuário: faça essas perguntas,UX,1047,08/23/2021, 314 , 502 , 0 , 2.934 , 815 , 141 , 1.597 
Article_75,Teste do usuário: faça essas perguntas,UX,1047,08/24/2021, 77 , 123 , 0 , 1.550 , 200 , 35 , 462 
Article_75,Teste do usuário: faça essas perguntas,UX,1047,08/25/2021, 34 , 54 , 0 , 572 , 87 , 15 , 194 
Article_75,Teste do usuário: faça essas perguntas,UX,1047,08/26/2021, 11 , 17 , 0 , 254 , 28 , 5 , 142 
Article_75,Teste do usuário: faça essas perguntas,UX,1047,08/27/2021, 88 , 141 , 0 , 1.186 , 229 , 40 , 460 
Article_75,Teste do usuário: faça essas perguntas,UX,1047,08/28/2021, 18 , 29 , 0 , 444 , 48 , 8 , 147 
Article_75,Teste do usuário: faça essas perguntas,UX,1047,08/29/2021, 6 , 9 , 0 , 332 , 15 , 3 , 113 
Article_75,Teste do usuário: faça essas perguntas,UX,1047,08/30/2021, 77 , 123 , 0 , 1.040 , 200 , 35 , 481 
Article_75,Teste do usuário: faça essas perguntas,UX,1047,08/31/2021, 23 , 36 , 0 , 488 , 59 , 10 , 197 
Article_75,Teste do usuário: faça essas perguntas,UX,1047,09/01/2021, 9 , 14 , 0 , 346 , 23 , 4 , 111 
Article_75,Teste do usuário: faça essas perguntas,UX,1047,09/02/2021, 51 , 81 , 0 , 392 , 132 , 23 , 305 
Article_75,Teste do usuário: faça essas perguntas,UX,1047,09/03/2021, 62 , 99 , 0 , 708 , 161 , 28 , 397 
Article_75,Teste do usuário: faça essas perguntas,UX,1047,09/05/2021, 7 , 11 , 0 , 120 , 17 , 3 , 100 
Article_75,Teste do usuário: faça essas perguntas,UX,1047,09/06/2021, 16 , 26 , 0 , 311 , 43 , 7 , 140 
Article_75,Teste do usuário: faça essas perguntas,UX,1047,09/07/2021, 39 , 62 , 0 , 300 , 101 , 18 , 212 
Article_75,Teste do usuário: faça essas perguntas,UX,1047,09/08/2021, 5 , 8 , 0 , 136 , 13 , 2 , 37 
